Product ID,Product Name,Price,Review,Rating,One-word Review,Cleaned_Review,Tokenized_Review,Cleaned_One_Word_Review,TextBlob_Sentiment_Score,TextBlob_Sentiment
MOBGHW44ZSN5EPGU,"Google Pixel 7 (Lemongrass, 128 GB)",31999.0,"I am enjoying the phone. I think you need to be aware of your requirements before buying this one. If you want a good overall phone, solid build, very capable cameras and the freedom that Android gives you, this is the one for you.
If you want a performance oriented phone for gaming and most megapixel counts to boast around, it's not the phone for you.",5,Fabulous!,i am enjoying the phone i think you need to be aware of your requirements before buying this one if you want a good overall phone solid build very capable cameras and the freedom that android gives you this is the one for you if you want a performance oriented phone for gaming and most megapixel counts to boast around its not the phone for you,enjoy phone think need aware requirement buy one want good overall phone solid build capable camera freedom android give one want performance orient phone gaming megapixel count boast around phone,fabulous,0.3157142857142857,Positive
MOBGHW44ZSN5EPGU,"Google Pixel 7 (Lemongrass, 128 GB)",31999.0,"Great phone!

Haptics are amazing!
Battery life was poor for the first 3-4 days. Then adaptive battery kicked in and now I'm getting 24 hrs+ battery life.

It gets a little warm while charging but overall a great phone!",5,Worth every penny,great phone haptics are amazing battery life was poor for the first days then adaptive battery kicked in and now im getting hrs battery life it gets a little warm while charging but overall a great phone,great phone haptic amazing battery life poor first day adaptive battery kick get hrs battery life get little warm charge overall great phone,worth every penny,0.30781250000000004,Positive
MOBGHW44ZSN5EPGU,"Google Pixel 7 (Lemongrass, 128 GB)",31999.0,Value for money...with premium quality,5,Best in the market!,value for moneywith premium quality,value moneywith premium quality,best in the market,0.0,Neutral
MOBGHW44ZSN5EPGU,"Google Pixel 7 (Lemongrass, 128 GB)",31999.0,"Very happy to see Google taking India seriously and it's a great thing for pixel enthusiasts. Great phone, battery needs to improve more. The camera is exceptional no one can match up to the software magic of Google camera. This phone is for not someone expecting a powerful performance oriented phone but for those who love an ultimate and smooth flagship experience. The haptics are so good. So satisfying to use the way they implemented haptics.",5,Excellent,very happy to see google taking india seriously and its a great thing for pixel enthusiasts great phone battery needs to improve more the camera is exceptional no one can match up to the software magic of google camera this phone is for not someone expecting a powerful performance oriented phone but for those who love an ultimate and smooth flagship experience the haptics are so good so satisfying to use the way they implemented haptics,happy see google take india seriously great thing pixel enthusiast great phone battery need improve camera exceptional one match software magic google camera phone someone expect powerful performance orient phone love ultimate smooth flagship experience haptic good satisfying use way implement haptic,excellent,0.4871794871794872,Positive
MOBGHW44ZSN5EPGU,"Google Pixel 7 (Lemongrass, 128 GB)",31999.0,"An Amazing Phone with Best Camera , Better Performance and Camera ; an Amazing Unique Design!
Must buy Flagship. Switched from Asus Zenfone Pro M1 after 4 years. Little Heating issues and Fingerprint should firmly be pressed to unlock the phone.Will update about Battery soon!
Battery update: Fine battery life",4,Worth the money,an amazing phone with best camera better performance and camera an amazing unique design must buy flagship switched from asus zenfone pro m after years little heating issues and fingerprint should firmly be pressed to unlock the phonewill update about battery soon battery update fine battery life,amazing phone good camera well performance camera amazing unique design must buy flagship switch asus zenfone pro year little heating issue fingerprint firmly press unlock phonewill update battery soon battery update fine battery life,worth the money,0.3880208333333333,Positive
MOBGHW44ZSN5EPGU,"Google Pixel 7 (Lemongrass, 128 GB)",31999.0,"The Google pixel 7. It's fast. Beautiful has good cameras for normal photos. Portraits cinematic are just not really that good but normal video is also good. Not the best but still good though it's not a gaming phone, it could handle games just fine. It's enough for a casual gamer. The cameras are really good. One of the best for the price. If you live in a place where there is reception issues then then look out for the pixel connectivity issues because this phone has a weaker modem than the...
READ MORE",5,Nice product,the google pixel its fast beautiful has good cameras for normal photos portraits cinematic are just not really that good but normal video is also good not the best but still good though its not a gaming phone it could handle games just fine its enough for a casual gamer the cameras are really good one of the best for the price if you live in a place where there is reception issues then then look out for the pixel connectivity issues because this phone has a weaker modem than the read more,google pixel fast beautiful good camera normal photo portrait cinematic really good normal video also good good still good though gaming phone could handle game fine enough casual gamer camera really good one good price live place reception issue look pixel connectivity issue phone weak modem read,nice product,0.40572390572390576,Positive
MOBGHW44ZSN5EPGU,"Google Pixel 7 (Lemongrass, 128 GB)",31999.0,"It's been only 2 days but so far all looks fantastic. Switched from Galaxy S22 and no major frustrations. Some features such as photo unblurr, magic marker were missing first but after the software upgrade, all appeared. Easy to use stock Android with Google's awesome tricks. Some slowness observed earlier but that also gone with SW upgrade. Hoping to have the same long term reliability I had with my Nexus 4",5,Highly recommended,its been only days but so far all looks fantastic switched from galaxy s and no major frustrations some features such as photo unblurr magic marker were missing first but after the software upgrade all appeared easy to use stock android with googles awesome tricks some slowness observed earlier but that also gone with sw upgrade hoping to have the same long term reliability i had with my nexus,day far look fantastic switch galaxy major frustration feature photo unblurr magic marker miss first software upgrade appear easy use stock android googles awesome trick slowness observe early also go sw upgrade hope long term reliability nexus,highly recommended,0.18477564102564104,Positive
MOBGHW44ZSN5EPGU,"Google Pixel 7 (Lemongrass, 128 GB)",31999.0,"Camera quality is beyond expectation. Device gets hot frequently, definitely something to work on. The look and feel of the phone is excellent. Smooth touch. Value for money.",4,Delightful,camera quality is beyond expectation device gets hot frequently definitely something to work on the look and feel of the phone is excellent smooth touch value for money,camera quality beyond expectation device get hot frequently definitely something work look feel phone excellent smooth touch value money,delightful,0.4125,Positive
MOBGHW44ZSN5EPGU,"Google Pixel 7 (Lemongrass, 128 GB)",31999.0,"Loved it😍😍
Pros :
1.Classy camera especially the night shots are amazing, selfie is also best in class.
2.very smooth user experience, No need to talk about the stock Android and updates from google.
3.Premium design and the haptics are awesome.
4. You will not face any issues for daily usage, adding this because many people says it heats while doing daily tasks as well.

Cons:
1. Fingerprint sensor, For me it works smoothly for left thumb but when it comes for right thumb it won't work pr...
READ MORE",5,Wonderful,loved it pros classy camera especially the night shots are amazing selfie is also best in class very smooth user experience no need to talk about the stock android and updates from google premium design and the haptics are awesome you will not face any issues for daily usage adding this because many people says it heats while doing daily tasks as well cons fingerprint sensor for me it works smoothly for left thumb but when it comes for right thumb it wont work pr read more,love pro classy camera especially night shot amazing selfie also good class smooth user experience need talk stock android update google premium design haptic awesome face issue daily usage add many people say heat daily task well con fingerprint sensor work smoothly left thumb come right thumb will not work pr read,wonderful,0.40040816326530615,Positive
MOBGHW44ZSN5EPGU,"Google Pixel 7 (Lemongrass, 128 GB)",31999.0,Perfect android mobile ever !!,5,Worth every penny,perfect android mobile ever,perfect android mobile ever,worth every penny,1.0,Strongly Positive
MOBGHW44ZSN5EPGU,"Google Pixel 7 (Lemongrass, 128 GB)",31999.0,"Best camera phone...I love it..
And best deal Flipkart and HDFC Bank... Thank you so much..",5,Awesome,best camera phonei love it and best deal flipkart and hdfc bank thank you so much,good camera phonei love good deal flipkart hdfc bank thank much,awesome,0.675,Strongly Positive
MOBGHW44ZSN5EPGU,"Google Pixel 7 (Lemongrass, 128 GB)",31999.0,"At this price range the best mobile📱to have.
Camera 📸 quality is awesome.
Battery🔋life for one day with heavy gaming it wil be less than day.
Tensor chip works awesome 👍 in multitasking apps and in games.",5,Great product,at this price range the best mobileto have camera quality is awesome batterylife for one day with heavy gaming it wil be less than day tensor chip works awesome in multitasking apps and in games,price range good mobileto camera quality awesome batterylife one day heavy gaming wil less day tensor chip work awesome multitaske app game,great product,0.5266666666666666,Strongly Positive
MOBGHW44ZSN5EPGU,"Google Pixel 7 (Lemongrass, 128 GB)",31999.0,"Nice camera, slight heating issue i guess",5,Just wow!,nice camera slight heating issue i guess,nice camera slight heating issue guess,just wow,0.21666666666666667,Positive
MOBGHW44ZSN5EPGU,"Google Pixel 7 (Lemongrass, 128 GB)",31999.0,"Terribly poor battery back up, otherwise good. Hope software update fixes battery draining issue.
Stunning display with fantastic detail and brightness
Versatile camera system with impressive zoom
Good low-light camera performance
Promise of many years of updates",5,Perfect product!,terribly poor battery back up otherwise good hope software update fixes battery draining issue stunning display with fantastic detail and brightness versatile camera system with impressive zoom good lowlight camera performance promise of many years of updates,terribly poor battery back otherwise good hope software update fix battery drain issue stunning display fantastic detail brightness versatile camera system impressive zoom good lowlight camera performance promise many year update,perfect product,0.42500000000000004,Positive
MOBGHW44ZSN5EPGU,"Google Pixel 7 (Lemongrass, 128 GB)",31999.0,"I loved everything about this phone.
Camera - 100
Animations and Software - 100
#TeamPixel",5,Wonderful,i loved everything about this phone camera animations and software teampixel,love everything phone camera animation software teampixel,wonderful,0.7,Strongly Positive
MOBGHW44ZSN5EPGU,"Google Pixel 7 (Lemongrass, 128 GB)",31999.0,Very nice camera phone,5,Wonderful,very nice camera phone,nice camera phone,wonderful,0.78,Strongly Positive
MOBGHW44ZSN5EPGU,"Google Pixel 7 (Lemongrass, 128 GB)",31999.0,"Upgraded from OnePlus 7.
Pros:
Pixel software experience is great(No lag), Ram management is great, very good camera, awesome haptic engine, good speakers, Good display.

Cons:

Battery life could have been better. Need to top up twice a day. I am mostly on wifi network. Not sure how it will hold up if i start using mobile data.
You need to get PD changer seperately. Google should have included in the box.
Charging speed is slow compare to others.
Device gets warm. Not too hot..
I miss a lot ...
READ MORE",3,Decent product,upgraded from oneplus pros pixel software experience is greatno lag ram management is great very good camera awesome haptic engine good speakers good display cons battery life could have been better need to top up twice a day i am mostly on wifi network not sure how it will hold up if i start using mobile data you need to get pd changer seperately google should have included in the box charging speed is slow compare to others device gets warm not too hot i miss a lot read more,upgrade oneplus pros pixel software experience greatno lag ram management great good camera awesome haptic engine good speaker good display con battery life could well need top twice day mostly wifi network sure hold start use mobile datum need get pd changer seperately google include box charge speed slow compare other device get warm hot miss lot read,decent product,0.4930769230769231,Positive
MOBGHW44ZSN5EPGU,"Google Pixel 7 (Lemongrass, 128 GB)",31999.0,"First of all thank you Flipkart for delivering good product..

Design: Rating 5/5: Comes to look, the device looking sooo good 😊 and premium feel, the colour was awesome..

Usage:Rating-4/5: It absolutely too good 👍..no doubt at all 90hz refresh rate..it feels too good while using it and added the premium feel..no any lags and i haven't noticed any hanging also..it does the job 👍😊


Heating: Rating: 4/5: while during initial set-up it feel like Little hot,Sometimes during charging you can...
READ MORE",5,Best in the market!,first of all thank you flipkart for delivering good product design rating comes to look the device looking sooo good and premium feel the colour was awesome usagerating it absolutely too good no doubt at all hz refresh rateit feels too good while using it and added the premium feelno any lags and i havent noticed any hanging alsoit does the job heating rating while during initial setup it feel like little hotsometimes during charging you can read more,first thank flipkart deliver good product design rating come look device look sooo good premium feel colour awesome usagerate absolutely good doubt hz refresh rateit feel good use add premium feelno lag not notice hang alsoit job heating rating initial setup feel like little hotsometime charge read,best in the market,0.45625,Positive
MOBGHW44ZSN5EPGU,"Google Pixel 7 (Lemongrass, 128 GB)",31999.0,"If you are someone who has been habitual of seeing yourself fair in phones like Samsung, Realme, Xiaomi etc, then you may not be happy with the way it shows your skin... But you really want to see how you really look in the real world, then this phone is for you.
Best in class camera.
Good enough performance.
Amazing software experience. No heating after Jan 5, 23 update.
The battery is really good but some iphones and a phone from Moto have got better backup
It's easily the most recommendabl...
READ MORE",5,Probably the most recommendable phone of the year 2022,if you are someone who has been habitual of seeing yourself fair in phones like samsung realme xiaomi etc then you may not be happy with the way it shows your skin but you really want to see how you really look in the real world then this phone is for you best in class camera good enough performance amazing software experience no heating after jan update the battery is really good but some iphones and a phone from moto have got better backup its easily the most recommendabl read more,someone habitual see fair phone like samsung realme xiaomi etc may happy way show skin really want see really look real world phone good class camera good enough performance amazing software experience heating jan update battery really good iphone phone moto got well backup easily recommendabl read,probably the most recommendable phone of the year,0.5023809523809525,Strongly Positive
MOBGHW44ZSN5EPGU,"Google Pixel 7 (Lemongrass, 128 GB)",31999.0,"One month of using pixel 7
Pros : The Cameraa ofcourse !
Design is very stylish , display is good , os is clean

Cons: Heating was my main problem. Without a case, we can feel the heat in the aluminium frame. But after 1st week it reduces, the phone studies our habits and somewhat rectifies.
Battery is okay for me but for 50k, it could be way better.
If you want to game, this phone is not for you. Processor is not that great.
Charging speed - Dear google, whyy 20w? Its slow but manageable. C...
READ MORE",4,Wonderful,one month of using pixel pros the cameraa ofcourse design is very stylish display is good os is clean cons heating was my main problem without a case we can feel the heat in the aluminium frame but after st week it reduces the phone studies our habits and somewhat rectifies battery is okay for me but for k it could be way better if you want to game this phone is not for you processor is not that great charging speed dear google whyy w its slow but manageable c read more,one month use pixel pro cameraa ofcourse design stylish display good os clean con heating main problem without case feel heat aluminium frame st week reduce phone study habit somewhat rectify battery okay k could way well want game phone processor great charge speed dear google whyy w slow manageable c read,wonderful,0.34833333333333344,Positive
MOBGHW44ZSN5EPGU,"Google Pixel 7 (Lemongrass, 128 GB)",31999.0,"Pros:
1. Battery backup: yes, after the recent Android 14 update, the battery backup has been exceptional.
2. True tone camera. Absolutely amazing camera.
3. Premium build quality.
4. Haptics are excellent.

Cons:
1. Takes a long time to charge. Close to 1.5 hours for a full charge.
2. The display has a yellowish tint.",5,Awesome,pros battery backup yes after the recent android update the battery backup has been exceptional true tone camera absolutely amazing camera premium build quality haptics are excellent cons takes a long time to charge close to hours for a full charge the display has a yellowish tint,pro battery backup yes recent android update battery backup exceptional true tone camera absolutely amazing camera premium build quality haptic excellent con take long time charge close hour full charge display yellowish tint,awesome,0.4166666666666667,Positive
MOBGHW44ZSN5EPGU,"Google Pixel 7 (Lemongrass, 128 GB)",31999.0,Good photos,5,Perfect product!,good photos,good photo,perfect product,0.7,Strongly Positive
MOBGHW44ZSN5EPGU,"Google Pixel 7 (Lemongrass, 128 GB)",31999.0,"It's been more than 15 days since I started using Pixel 7. Initially I was a bit hesitant because of charging speed and overall battery capacity as on the other hand some phones were providing 100W of fast charging. However, I finally decided to go ahead with the Pixel 7 because of its machine learning capabilities.

Performance - 4.5/5
Tensor G2 has done a great job and everything feels smooth and snappy. Haptics are great.

Display - 3.5/5
90 Hz refresh rate is kinda good. Though the peak b...
READ MORE",4,Good choice,its been more than days since i started using pixel initially i was a bit hesitant because of charging speed and overall battery capacity as on the other hand some phones were providing w of fast charging however i finally decided to go ahead with the pixel because of its machine learning capabilities performance tensor g has done a great job and everything feels smooth and snappy haptics are great display hz refresh rate is kinda good though the peak b read more,day since start use pixel initially bit hesitant charge speed overall battery capacity hand phone provide w fast charging however finally decide go ahead pixel machine learn capability performance tensor g do great job everything feel smooth snappy haptic great display hz refresh rate kinda good though peak b read,good choice,0.3431818181818182,Positive
MOBGHW44ZSN5EPGU,"Google Pixel 7 (Lemongrass, 128 GB)",31999.0,Amazing one and finally got my Pixel 7. So many features are there. camera ultimate both rear and front. The phone looks premium and very smooth. Astro photo is amazing and it will be great in low light for astro photo. Totally pixel rocked,5,Terrific purchase,amazing one and finally got my pixel so many features are there camera ultimate both rear and front the phone looks premium and very smooth astro photo is amazing and it will be great in low light for astro photo totally pixel rocked,amazing one finally get pixel many feature camera ultimate rear front phone look premium smooth astro photo amazing great low light astro photo totally pixel rock,terrific purchase,0.342,Positive
MOBGHW44ZSN5EPGU,"Google Pixel 7 (Lemongrass, 128 GB)",31999.0,"This is the first time ever I bought a google phone and this experience with phone is really awesome, I am already using iphone 13 pro and i needed secondary phone due to low battery life of apple . The camera performance of pixel 7 is really shocking it clicks fabulous shots , hdr contents in photos even beat my iphone.",5,Worth every penny,this is the first time ever i bought a google phone and this experience with phone is really awesome i am already using iphone pro and i needed secondary phone due to low battery life of apple the camera performance of pixel is really shocking it clicks fabulous shots hdr contents in photos even beat my iphone,first time ever buy google phone experience phone really awesome already use iphone pro need secondary phone due low battery life apple camera performance pixel really shocking click fabulous shot hdr content photo even beat iphone,worth every penny,0.03214285714285714,Positive
MOBGHW44ZSN5EPGU,"Google Pixel 7 (Lemongrass, 128 GB)",31999.0,First pixel and it's living upto the expectation,4,Worth the money,first pixel and its living upto the expectation,first pixel living upto expectation,worth the money,0.25,Positive
MOBGHW44ZSN5EPGU,"Google Pixel 7 (Lemongrass, 128 GB)",31999.0,"I was pixel 4a user. Using pixel 7 for 1 day. As per me pixel 4a camera was better to do astrophotography. That was only 12.2MP.
I have expected better clarity for this 50MP camera. But it can't take proper moon picture(attached). Picture is getting hazy on zoom for pixel 7.
Day light it catch good photos with clarity. Potrait mode is good.
Battery is also not that good it's average. Phone is having heating issue. Phone is getting heated If i open 2 3 Apps only.",3,Decent product,i was pixel a user using pixel for day as per me pixel a camera was better to do astrophotography that was only mp i have expected better clarity for this mp camera but it cant take proper moon pictureattached picture is getting hazy on zoom for pixel day light it catch good photos with clarity potrait mode is good battery is also not that good its average phone is having heating issue phone is getting heated if i open apps only,pixel user use pixel day per pixel camera well astrophotography mp expect well clarity mp camera can not take proper moon pictureattache picture get hazy zoom pixel day light catch good photo clarity potrait mode good battery also good average phone heating issue phone getting heat open app,decent product,0.27083333333333337,Positive
MOBGHW44ZSN5EPGU,"Google Pixel 7 (Lemongrass, 128 GB)",31999.0,Loved photograph mainly autofocus and details and colour just amazing,5,Super!,loved photograph mainly autofocus and details and colour just amazing,love photograph mainly autofocus detail colour amazing,super,0.48888888888888893,Positive
MOBGHW44ZSN5EPGU,"Google Pixel 7 (Lemongrass, 128 GB)",31999.0,Battery issue solved after update! Satisfied product overall.,5,Highly recommended,battery issue solved after update satisfied product overall,battery issue solve update satisfied product overall,highly recommended,0.25,Positive
MOBGHW44ZSN5EPGU,"Google Pixel 7 (Lemongrass, 128 GB)",31999.0,"Camera Better
Good Captured picture
But portrait mode need improved
Battery need improve
Performance good
Feel like premium phone
But heating Issue
Battery Drain very fast
Battery Backup 6 hours
1 Day 2 times charge phone
Operating system very smooth",5,Excellent,camera better good captured picture but portrait mode need improved battery need improve performance good feel like premium phone but heating issue battery drain very fast battery backup hours day times charge phone operating system very smooth,camera well good capture picture portrait mode need improve battery need improve performance good feel like premium phone heating issue battery drain fast battery backup hour day time charge phone operating system smooth,excellent,0.536,Strongly Positive
MOBGHW44ZSN5EPGU,"Google Pixel 7 (Lemongrass, 128 GB)",31999.0,"I Have waited until i could share this i received the delivery on 21 st jan.so its been 18 days i have been using the pixel 7 and here is what i have to say, before that let me clear this up i am long time pixel user from 2xl,3 xl then 4a and now 7..i choose to skip 4 and 5 as they were not available in india and i cannot opt for emi for my choice,

So first up if you are looking for the below things in a phone you should avoid this.
1)Raw performance
2)long gaming sessions
3)Top of the line ...
READ MORE",5,Terrific purchase,i have waited until i could share this i received the delivery on st janso its been days i have been using the pixel and here is what i have to say before that let me clear this up i am long time pixel user from xl xl then a and now i choose to skip and as they were not available in india and i cannot opt for emi for my choice so first up if you are looking for the below things in a phone you should avoid this raw performance long gaming sessions top of the line read more,wait could share receive delivery st janso day use pixel say let clear long time pixel user xl xl choose skip available india opt emi choice first look thing phone avoid raw performance long gaming session top line read,terrific purchase,0.10240384615384615,Positive
MOBGHW44ZSN5EPGU,"Google Pixel 7 (Lemongrass, 128 GB)",31999.0,Amazing,5,Brilliant,amazing,amazing,brilliant,0.6000000000000001,Strongly Positive
MOBGHW44ZSN5EPGU,"Google Pixel 7 (Lemongrass, 128 GB)",31999.0,"The camera performance is outstanding, I love it.
Overall performance is good. But battery life not perfect 😞.",5,Best in the market!,the camera performance is outstanding i love it overall performance is good but battery life not perfect,camera performance outstanding love overall performance good battery life perfect,best in the market,0.24,Positive
MOBGHW44ZSN5EPGU,"Google Pixel 7 (Lemongrass, 128 GB)",31999.0,"After using OnePlus for 7 years was waiting to switch to Google Mobile. Finally Google released it's flagships here in India after so long. The moment i see the available stock, i placed the order. Delivery was damn slow, it took a week.
About the product; it's the best choice i made. Though you see better specs outside for the same price, but the stock Android OS with smart Tensor chip keeps this mobile miles ahead of them. Camera was amazing. It literally killing the professional photograp...
READ MORE",4,Really Nice,after using oneplus for years was waiting to switch to google mobile finally google released its flagships here in india after so long the moment i see the available stock i placed the order delivery was damn slow it took a week about the product its the best choice i made though you see better specs outside for the same price but the stock android os with smart tensor chip keeps this mobile miles ahead of them camera was amazing it literally killing the professional photograp read more,use oneplus year wait switch google mobile finally google release flagship india long moment see available stock place order delivery damn slow take week product good choice make though see well spec outside price stock android os smart tensor chip keep mobile mile ahead camera amazing literally kill professional photograp read,really nice,0.24702380952380953,Positive
MOBGHW44ZSN5EPGU,"Google Pixel 7 (Lemongrass, 128 GB)",31999.0,"Upgraded from OnePlus 8
My Sacrifices:-
Curved display
Fast charging
Battery backup
Snappy UI

I also enjoy
Google's native software
Camera
In hand feel
Stereo speakers",4,Worth the money,upgraded from oneplus my sacrifices curved display fast charging battery backup snappy ui i also enjoy googles native software camera in hand feel stereo speakers,upgrade oneplu sacrifice curve display fast charge battery backup snappy ui also enjoy googles native software camera hand feel stereo speaker,worth the money,0.30000000000000004,Positive
MOBGHW44ZSN5EPGU,"Google Pixel 7 (Lemongrass, 128 GB)",31999.0,"I'm Really Very Happy With This Mobile..
Camera is Better Then iPhone 14..!!",5,Fabulous!,im really very happy with this mobile camera is better then iphone,really happy mobile camera well iphone,fabulous,0.75,Strongly Positive
MOBGHW44ZSN5EPGU,"Google Pixel 7 (Lemongrass, 128 GB)",31999.0,"Overall satisfied with this purchase, battery backup is little bit disappointed also the charging speed. Apart from that Camera and pure android experience is just awesome",5,Terrific,overall satisfied with this purchase battery backup is little bit disappointed also the charging speed apart from that camera and pure android experience is just awesome,overall satisfied purchase battery backup little bit disappointed also charge speed apart camera pure android experience awesome,terrific,0.12946428571428573,Positive
MOBGHW44ZSN5EPGU,"Google Pixel 7 (Lemongrass, 128 GB)",31999.0,UI is very smooth and in hand feel is so good. The display is astonishing. Only concern is the battery backup. Not feeling the power for 4830 mah.maybe some updates fix it soon. Hope. The best camera setup in that price range.,5,Mind-blowing purchase,ui is very smooth and in hand feel is so good the display is astonishing only concern is the battery backup not feeling the power for mahmaybe some updates fix it soon hope the best camera setup in that price range,ui smooth hand feel good display astonish concern battery backup feel power mahmaybe update fix soon hope good camera setup price range,mindblowing purchase,0.5439999999999999,Strongly Positive
MOBGHW44ZSN5EPGU,"Google Pixel 7 (Lemongrass, 128 GB)",31999.0,"Awesome camera, good design, flawless performance and a decent battery performance. Overall a perfect flagship phone. Just go for it.",5,Perfect product!,awesome camera good design flawless performance and a decent battery performance overall a perfect flagship phone just go for it,awesome camera good design flawless performance decent battery performance overall perfect flagship phone go,perfect product,0.6444444444444445,Strongly Positive
MOBGHW44ZSN5EPGU,"Google Pixel 7 (Lemongrass, 128 GB)",31999.0,The phone was excellent and beat the iPhone 13 '14,5,Terrific,the phone was excellent and beat the iphone,phone excellent beat iphone,terrific,1.0,Strongly Positive
MOBGHW44ZSN5EPGU,"Google Pixel 7 (Lemongrass, 128 GB)",31999.0,"Reviewing after 1 month of usage,

Camera quality - quite good performs well at every scenario but the front camera falls behind in low light conditions.

Connectivity - don't have any issue cuz I mostly wifi user

Build quality and design - I absolutely build and design as it stands out from the competition, look and feel very good in hand better than iphone 14,

Performance - performance is kind a mehh.. but very quick and good for daily driver cuz app opening and loading is quite fast a...
READ MORE",5,Highly recommended,reviewing after month of usage camera quality quite good performs well at every scenario but the front camera falls behind in low light conditions connectivity dont have any issue cuz i mostly wifi user build quality and design i absolutely build and design as it stands out from the competition look and feel very good in hand better than iphone performance performance is kind a mehh but very quick and good for daily driver cuz app opening and loading is quite fast a read more,review month usage camera quality quite good perform well every scenario front camera fall behind low light condition connectivity not issue cuz mostly wifi user build quality design absolutely build design stand competition look feel good hand well iphone performance performance kind mehh quick good daily driver cuz app opening loading quite fast read,highly recommended,0.37452380952380954,Positive
MOBGHW44ZSN5EPGU,"Google Pixel 7 (Lemongrass, 128 GB)",31999.0,"I MOVED FROM IPHONE TO PIXEL
IN ANY WAY PIXEL (ANDROID) NOT DISAPPOINT ME PERFORMANCE IS REALLY GOOD
CAMERA OUTSTANDING SPECIALLY NIGHT SITE
I HAVE FACED LITTLE BIT HEATING ISSUE THEN AFTER 3 DAYS NO HEARING ISSUES
I WORRIED ABOUT BATTERY LIFE BUT TREST ME IT'S REALLY MANAGEABLE BUT NEEDS TO IMPROVE CHARGING SPEED
DISPLAY AND TOUCH GOOD",5,Fabulous!,i moved from iphone to pixel in any way pixel android not disappoint me performance is really good camera outstanding specially night site i have faced little bit heating issue then after days no hearing issues i worried about battery life but trest me its really manageable but needs to improve charging speed display and touch good,move iphone pixel way pixel android disappoint performance really good camera outstanding specially night site face little bit heating issue day hearing issue worry battery life tr really manageable need improve charge speed display touch good,fabulous,0.37827380952380957,Positive
MOBGHW44ZSN5EPGU,"Google Pixel 7 (Lemongrass, 128 GB)",31999.0,Best HDR images in the market....,5,Excellent,best hdr images in the market,good hdr image market,excellent,1.0,Strongly Positive
MOBGHW44ZSN5EPGU,"Google Pixel 7 (Lemongrass, 128 GB)",31999.0,"Writing this review after a month of usage of my first Pixel device.

Overall, this is an all-rounder device with a good battery, great display, and a fantastic camera and software experience.

The build quality is very premium as expected. The design is good to look at and the device is steady when kept on a flat surface (no wobbling due to camera module design). It's a tad bit slippery, so it'll be a good idea to use a back cover.

The display is crisp and the touch and haptic response is g...
READ MORE",5,Perfect product!,writing this review after a month of usage of my first pixel device overall this is an allrounder device with a good battery great display and a fantastic camera and software experience the build quality is very premium as expected the design is good to look at and the device is steady when kept on a flat surface no wobbling due to camera module design its a tad bit slippery so itll be a good idea to use a back cover the display is crisp and the touch and haptic response is g read more,write review month usage first pixel device overall allrounder device good battery great display fantastic camera software experience build quality premium expect design good look device steady keep flat surface wobbling due camera module design tad bit slippery good idea use back cover display crisp touch haptic response g read,perfect product,0.29444444444444445,Positive
MOBGHW44ZSN5EPGU,"Google Pixel 7 (Lemongrass, 128 GB)",31999.0,Camera is excellent and the touch is fantastic... Best phone used till date.. After using for 1 month... Google have arrived..,5,Highly recommended,camera is excellent and the touch is fantastic best phone used till date after using for month google have arrived,camera excellent touch fantastic good phone use till date use month google arrive,highly recommended,0.7999999999999999,Strongly Positive
MOBGHW44ZSN5EPGU,"Google Pixel 7 (Lemongrass, 128 GB)",31999.0,"Excellent mobile
Camera - top notch
Performance - snapy n fast
Battery performance - decent. Last for more than 12 hrs on heavy and moderate use.

People are cribbing about charging time 1.5hrs . I feel it still ok as last for more time no need to change again n gain. Think you are getting top notch product at this price

My suggestion don't go for OnePlus or s22 at this range. Pixel 7 is really value for money.

Another reason I opted for 7 instead of 7pro because same primary sensor which ...
READ MORE",5,Worth every penny,excellent mobile camera top notch performance snapy n fast battery performance decent last for more than hrs on heavy and moderate use people are cribbing about charging time hrs i feel it still ok as last for more time no need to change again n gain think you are getting top notch product at this price my suggestion dont go for oneplus or s at this range pixel is really value for money another reason i opted for instead of pro because same primary sensor which read more,excellent mobile camera top notch performance snapy n fast battery performance decent last hrs heavy moderate use people crib charge time hrs feel still ok last time need change n gain think get top notch product price suggestion not go oneplus range pixel really value money another reason opt instead pro primary sensor read,worth every penny,0.29791666666666666,Positive
MOBGHW44ZSN5EPGU,"Google Pixel 7 (Lemongrass, 128 GB)",31999.0,"Actually I was looking for iphones having large internal memory storage 256gb and also having minimum display size upto 6.1.
Camera expected to be more than enough.
Not much bloatware.

But when I surfed for Google phones last 5 months. I was really appreciating moment for me that I will have one of this for me.

I have used all this phones like:-

Nokia 1650, Music Xpress in 2009
Samsung keypad 2010
Nokia Lumia 9 series, Micromax Canvas A in 2013
Samsung S4 in 2013
Sony xperia z3 compact in...
READ MORE",5,Mind-blowing purchase,actually i was looking for iphones having large internal memory storage gb and also having minimum display size upto camera expected to be more than enough not much bloatware but when i surfed for google phones last months i was really appreciating moment for me that i will have one of this for me i have used all this phones like nokia music xpress in samsung keypad nokia lumia series micromax canvas a in samsung s in sony xperia z compact in read more,actually look iphone large internal memory storage gb also minimum display size upto camera expect enough much bloatware surf google phone last month really appreciate moment one use phone like nokia music xpress samsung keypad nokia lumia series micromax canvas samsung sony xperia z compact read,mindblowing purchase,0.12142857142857144,Positive
